job_id,service_time_ms,priority
P03180,31744,1
P03181,6717,1
P03182,29252,1
P03183,21497,1
P03184,21614,1
P03185,29732,1
P03186,5434,1
P03187,24807,1
P03188,19165,1
P03189,22090,1
P03190,11782,1
P03191,24608,1
P03192,7800,1
P03193,18216,1
P03194,4553,1
P03195,29992,1
P03196,22972,1
P03197,10727,1
P03198,2744,1
P03199,36792,1
P03200,6397,1
P03201,33081,1
P03202,10282,1
P03203,116,0
P03204,6611,1
P03205,20909,1
P03206,26194,1
P03207,11217,1
P03208,52,0
P03209,23156,1
P03210,36044,1
P03211,19571,1
P03212,31207,1
P03213,3253,1
P03214,62,0
P03215,10542,1
P03216,110,0
P03217,28438,1
P03218,6982,1
P03219,15769,1
P03220,9114,1
P03221,11154,1
P03222,19307,1
P03223,16991,1
P03224,2310,1
P03225,29029,1
P03226,32627,1
P03227,30679,1
P03228,141,0
P03229,3827,1
P03230,8195,1
P03231,21220,1
P03232,36624,1
P03233,18066,1
P03234,21186,1
P03235,33591,1
P03236,162,0
P03237,35515,1
P03238,49,0
P03239,178,0
P03240,20546,1
P03241,28354,1
P03242,30444,1
P03243,38254,1
P03244,2766,1
P03245,38004,1
P03246,27725,1
P03247,4230,1
P03248,38157,1
P03249,27778,1
P03250,18505,1
P03251,47,0
P03252,177,0
P03253,182,0
P03254,16435,1
P03255,31472,1
P03256,18899,1
P03257,17479,1
P03258,14473,1
P03259,134,0
P03260,20275,1
P03261,32033,1
P03262,15660,1
P03263,32441,1
P03264,152,0
P03265,29589,1
P03266,20118,1
P03267,5606,1
P03268,36,0
P03269,13321,1
P03270,85,0
P03271,15129,1
P03272,25658,1
P03273,5437,1
P03274,35481,1
P03275,31391,1
P03276,24335,1
P03277,19595,1
P03278,5363,1
P03279,17153,1
P03280,5674,1
P03281,32801,1
P03282,75,0
P03283,178,0
P03284,21256,1
P03285,8278,1
P03286,9234,1
P03287,26803,1
P03288,21854,1
P03289,38353,1
P03290,27735,1
P03291,32893,1
P03292,34755,1
P03293,12631,1
P03294,20953,1
P03295,27755,1
P03296,23,0
P03297,33037,1
P03298,101,0
P03299,27777,1
P03300,18189,1
P03301,25108,1
P03302,136,0
P03303,10045,1
P03304,43,0
P03305,15603,1
P03306,28390,1
P03307,35903,1
P03308,14475,1
P03309,17336,1
P03310,34421,1
P03311,10795,1
P03312,18772,1
P03313,23548,1
P03314,124,0
P03315,12928,1
P03316,27810,1
P03317,23405,1
P03318,3682,1
P03319,25711,1
P03320,27665,1
P03321,36768,1
P03322,14668,1
P03323,34750,1
P03324,8662,1
P03325,10666,1
P03326,6683,1
P03327,70,0
P03328,161,0
P03329,33888,1
P03330,115,0
P03331,12626,1
P03332,9253,1
P03333,19273,1
P03334,126,0
P03335,144,0
P03336,13994,1
P03337,37957,1
P03338,76,0
P03339,158,0
P03340,15058,1
P03341,21083,1
P03342,2461,1
P03343,63,0
P03344,18070,1
P03345,16046,1
P03346,101,0
P03347,52,0
P03348,17279,1
P03349,31270,1
P03350,6695,1
P03351,164,0
P03352,22471,1
P03353,6963,1
P03354,39895,1
P03355,30508,1
P03356,25359,1
P03357,38536,1
P03358,102,0
P03359,39366,1
P03360,3378,1
P03361,18594,1
P03362,30187,1
P03363,68,0
P03364,12872,1
P03365,32431,1
P03366,179,0
P03367,13374,1
P03368,19807,1
P03369,115,0
P03370,9620,1
P03371,27826,1
P03372,16280,1
P03373,25129,1
P03374,78,0
P03375,183,0
P03376,2211,1
P03377,28108,1
P03378,62,0
P03379,33265,1
P03380,37401,1
P03381,39945,1
P03382,27912,1
P03383,36751,1
P03384,22324,1
P03385,17949,1
P03386,5292,1
P03387,136,0
P03388,34276,1
P03389,138,0
P03390,32237,1
P03391,5579,1
P03392,3015,1
P03393,18229,1
P03394,20125,1
P03395,76,0
P03396,28597,1
P03397,13127,1
P03398,36407,1
P03399,15271,1
P03400,4932,1
P03401,3212,1
P03402,33,0
P03403,33662,1
P03404,22109,1
P03405,5272,1
P03406,4724,1
P03407,38636,1
P03408,17565,1
P03409,8430,1
P03410,21967,1
P03411,8878,1
P03412,16237,1
P03413,27728,1
P03414,25,0
P03415,199,0
P03416,22298,1
P03417,23693,1
P03418,23164,1
P03419,103,0
P03420,28800,1
P03421,11255,1
P03422,5067,1
P03423,21229,1
P03424,35870,1
P03425,37103,1
P03426,8481,1
P03427,3685,1
P03428,17774,1
P03429,8347,1
P03430,136,0
P03431,18041,1
P03432,35023,1
P03433,16566,1
P03434,28846,1
P03435,69,0
P03436,104,0
P03437,65,0
P03438,5982,1
P03439,25216,1
P03440,32530,1
P03441,3084,1
P03442,28516,1
P03443,13018,1
P03444,38,0
P03445,89,0
P03446,160,0
P03447,18048,1
P03448,5536,1
P03449,17924,1
P03450,30375,1
P03451,37943,1
P03452,38,0
P03453,39827,1
P03454,4344,1
P03455,92,0
P03456,8552,1
P03457,34001,1
P03458,8444,1
P03459,38081,1
P03460,23487,1
P03461,19143,1
P03462,28749,1
P03463,23115,1
P03464,8431,1
P03465,18813,1
P03466,38798,1
P03467,18277,1
P03468,4292,1
P03469,30938,1
P03470,168,0
P03471,16048,1
P03472,180,0
P03473,47,0
P03474,3450,1
P03475,25672,1
P03476,39115,1
P03477,14791,1
P03478,6073,1
P03479,38292,1
P03480,27915,1
P03481,28353,1
P03482,197,0
P03483,34073,1
P03484,13231,1
P03485,32266,1
P03486,12449,1
P03487,6002,1
P03488,18825,1
P03489,24816,1
P03490,114,0
P03491,167,0
P03492,8691,1
P03493,37813,1
P03494,6904,1
P03495,10773,1
P03496,11766,1
P03497,32194,1
P03498,8139,1
P03499,49,0
P03500,11070,1
P03501,18679,1
P03502,7227,1
P03503,11676,1
P03504,39681,1
P03505,33547,1
P03506,3023,1
P03507,32571,1
P03508,16349,1
P03509,135,0
P03510,20891,1
P03511,16450,1
P03512,33548,1
P03513,26139,1
P03514,6504,1
P03515,9985,1
P03516,171,0
P03517,25928,1
P03518,20867,1
P03519,3893,1
P03520,14682,1
P03521,38093,1
P03522,23685,1
P03523,134,0
P03524,114,0
P03525,152,0
P03526,160,0
P03527,82,0
P03528,148,0
P03529,17553,1
P03530,34063,1
P03531,78,0
P03532,51,0
P03533,37121,1
P03534,17888,1
P03535,25292,1
P03536,9449,1
P03537,93,0
P03538,15878,1
P03539,35106,1
P03540,20036,1
P03541,15628,1
P03542,26020,1
P03543,4196,1
P03544,85,0
P03545,5956,1
P03546,80,0
P03547,22235,1
P03548,17396,1
P03549,28656,1
P03550,13827,1
P03551,25,0
P03552,60,0
P03553,19987,1
P03554,142,0
P03555,14414,1
P03556,2634,1
P03557,33749,1
P03558,22067,1
P03559,21040,1
P03560,39993,1
P03561,30236,1
P03562,34745,1
P03563,30228,1
P03564,4079,1
P03565,18081,1
P03566,12310,1
P03567,72,0
P03568,39127,1
P03569,24856,1
P03570,29732,1
P03571,16214,1
P03572,6951,1
P03573,18561,1
P03574,144,0
P03575,15979,1
P03576,10136,1
P03577,147,0
P03578,15034,1
P03579,12021,1
P03580,33756,1
P03581,6538,1
P03582,29940,1
P03583,15463,1
P03584,138,0
P03585,38303,1
P03586,30182,1
P03587,6361,1
P03588,39602,1
P03589,197,0
P03590,32832,1
P03591,15203,1
P03592,16676,1
P03593,13118,1
P03594,14380,1
P03595,27223,1
P03596,70,0
P03597,22116,1
P03598,34029,1
P03599,9971,1
P03600,14515,1
P03601,16789,1
P03602,90,0
P03603,19898,1
P03604,20410,1
P03605,3596,1
P03606,186,0
P03607,12914,1
P03608,11884,1
P03609,5833,1
P03610,29,0
P03611,184,0
P03612,35228,1
P03613,123,0
P03614,11985,1
P03615,16038,1
P03616,42,0
P03617,9759,1
P03618,25,0
P03619,9814,1
P03620,6529,1
P03621,2427,1
P03622,32,0
P03623,14255,1
P03624,29208,1
P03625,4566,1
P03626,41,0
P03627,83,0
P03628,10010,1
P03629,25502,1
P03630,29071,1
P03631,39338,1
P03632,140,0
P03633,9096,1
P03634,17981,1
P03635,19737,1
P03636,26498,1
P03637,27494,1
P03638,37797,1
P03639,29382,1
P03640,38582,1
P03641,93,0
P03642,12607,1
P03643,4025,1
P03644,35081,1
P03645,23547,1
P03646,2486,1
P03647,6065,1
P03648,30469,1
P03649,23503,1
P03650,129,0
P03651,18078,1
P03652,54,0
P03653,30857,1
P03654,29,0
P03655,15903,1
P03656,20544,1
P03657,8062,1
P03658,32700,1
P03659,23433,1
P03660,27830,1
P03661,3501,1
P03662,12602,1
P03663,36178,1
P03664,119,0
P03665,146,0
P03666,19166,1
P03667,32143,1
P03668,34016,1
P03669,21375,1
P03670,19964,1
P03671,37121,1
P03672,21028,1
P03673,24097,1
P03674,7131,1
P03675,14545,1
P03676,18118,1
P03677,20226,1
P03678,13650,1
P03679,19430,1
P03680,4055,1
P03681,34758,1
P03682,9134,1
P03683,27573,1
P03684,14024,1
P03685,198,0
P03686,17512,1
P03687,10640,1
P03688,22368,1
P03689,10374,1
P03690,146,0
P03691,4372,1
P03692,23808,1
P03693,24330,1
P03694,106,0
P03695,22,0
P03696,142,0
P03697,6068,1
P03698,29357,1
P03699,37507,1
P03700,22565,1
P03701,20321,1
P03702,24181,1
P03703,15060,1
P03704,19946,1
P03705,32660,1
P03706,16907,1
P03707,9075,1
P03708,30066,1
P03709,9933,1
P03710,18293,1
P03711,19068,1
P03712,5954,1
P03713,14667,1
P03714,32173,1
P03715,39350,1
P03716,30469,1
P03717,29112,1
P03718,31120,1
P03719,2644,1
P03720,32508,1
P03721,172,0
P03722,21568,1
P03723,162,0
P03724,15447,1
P03725,37524,1
P03726,20,0
P03727,20446,1
P03728,3479,1
P03729,4476,1
P03730,21512,1
P03731,23609,1
P03732,35,0
P03733,20226,1
P03734,33601,1
P03735,39329,1
P03736,29825,1
P03737,20157,1
P03738,18030,1
P03739,3262,1
P03740,8760,1
P03741,23904,1
P03742,3711,1
P03743,10313,1
P03744,5940,1
P03745,13437,1
P03746,5000,1
P03747,113,0
P03748,143,0
P03749,39816,1
P03750,17277,1
P03751,32489,1
P03752,10645,1
P03753,9638,1
P03754,36387,1
P03755,26252,1
P03756,34083,1
P03757,20174,1
P03758,39093,1
P03759,9917,1
P03760,171,0
P03761,23078,1
P03762,20228,1
P03763,25213,1
P03764,37539,1
P03765,35725,1
P03766,9662,1
P03767,31087,1
P03768,27786,1
P03769,2214,1
P03770,34048,1
P03771,7450,1
P03772,153,0
P03773,143,0
P03774,21060,1
P03775,31284,1
P03776,39159,1
P03777,35980,1
P03778,37349,1
P03779,19812,1
P03780,22257,1
P03781,35528,1
P03782,10153,1
P03783,20749,1
P03784,33112,1
P03785,29872,1
P03786,56,0
P03787,25364,1
P03788,23513,1
P03789,32358,1
P03790,35922,1
P03791,25408,1
P03792,51,0
P03793,32249,1
P03794,11822,1
P03795,31703,1
P03796,200,0
P03797,165,0
P03798,96,0
P03799,65,0
P03800,20734,1
P03801,21182,1
P03802,19226,1
P03803,22768,1
P03804,8829,1
P03805,31482,1
P03806,151,0
P03807,34181,1
P03808,15892,1
P03809,23065,1
P03810,32877,1
P03811,18447,1
P03812,29923,1
P03813,10848,1
P03814,14010,1
P03815,51,0
P03816,34679,1
P03817,22840,1
P03818,19101,1
P03819,23976,1
P03820,10443,1
P03821,35501,1
P03822,36832,1
P03823,28724,1
P03824,19485,1
P03825,24802,1
P03826,8160,1
P03827,30735,1
P03828,86,0
P03829,165,0
P03830,99,0
P03831,33070,1
P03832,52,0
P03833,9050,1
P03834,10357,1
P03835,21694,1
P03836,16773,1
P03837,13500,1
P03838,7069,1
P03839,24463,1
P03840,38568,1
P03841,33309,1
P03842,21444,1
P03843,21745,1
P03844,11843,1
P03845,25,0
P03846,23678,1
P03847,121,0
P03848,21097,1
P03849,171,0
P03850,17137,1
P03851,25545,1
P03852,12288,1
P03853,39786,1
P03854,36492,1
P03855,33793,1
P03856,118,0
P03857,37700,1
P03858,145,0
P03859,15116,1
P03860,35550,1
P03861,17651,1
P03862,158,0
P03863,19723,1
P03864,30681,1
P03865,111,0
P03866,3611,1
P03867,35384,1
P03868,39587,1
P03869,114,0
P03870,23117,1
P03871,8339,1
P03872,11997,1
P03873,21453,1
P03874,4708,1
P03875,39604,1
P03876,29415,1
P03877,77,0
P03878,20515,1
P03879,159,0
P03880,91,0
P03881,6380,1
P03882,21646,1
P03883,18313,1
P03884,26,0
P03885,20,0
P03886,27091,1
P03887,24606,1
P03888,15566,1
P03889,6699,1
P03890,137,0
P03891,113,0
P03892,64,0
P03893,14553,1
P03894,16700,1
P03895,37538,1
P03896,8409,1
P03897,6353,1
P03898,34379,1
P03899,6923,1
P03900,21701,1
P03901,14026,1
P03902,156,0
P03903,21965,1
P03904,24839,1
P03905,13642,1
P03906,36777,1
P03907,200,0
P03908,11043,1
P03909,38870,1
P03910,29931,1
P03911,8818,1
P03912,20883,1
P03913,23755,1
P03914,37119,1
P03915,3410,1
P03916,11285,1
P03917,24667,1
P03918,32468,1
P03919,39006,1
P03920,167,0
P03921,12730,1
P03922,35575,1
P03923,29633,1
P03924,24720,1
P03925,21,0
P03926,19068,1
P03927,59,0
P03928,3536,1
P03929,26902,1
P03930,13839,1
P03931,9439,1
P03932,17546,1
P03933,24123,1
P03934,19511,1
P03935,4058,1
P03936,2326,1
P03937,10815,1
P03938,16794,1
P03939,19839,1
P03940,29762,1
P03941,104,0
P03942,17269,1
P03943,11422,1
P03944,15229,1
P03945,37387,1
P03946,16297,1
P03947,7489,1
P03948,30019,1
P03949,19497,1
P03950,17600,1
P03951,36646,1
P03952,17155,1
P03953,37,0
P03954,90,0
P03955,90,0
P03956,5452,1
P03957,33765,1
P03958,37504,1
P03959,54,0
P03960,68,0
P03961,179,0
P03962,26003,1
P03963,28918,1
P03964,20282,1
P03965,8346,1
P03966,9833,1
P03967,24,0
P03968,22319,1
P03969,9165,1
P03970,8128,1
P03971,9723,1
P03972,31241,1
P03973,58,0
P03974,123,0
P03975,27345,1
P03976,64,0
P03977,39295,1
P03978,45,0
P03979,25019,1
P03980,103,0
P03981,22482,1
P03982,27633,1
P03983,38874,1
P03984,20052,1
P03985,9318,1
P03986,33447,1
P03987,9976,1
P03988,11614,1
P03989,35806,1
P03990,21067,1
P03991,24557,1
P03992,9988,1
P03993,31759,1
P03994,26508,1
P03995,112,0
P03996,15330,1
P03997,24032,1
P03998,127,0
P03999,28779,1
P04000,39723,1
P04001,39806,1
P04002,171,0
P04003,14576,1
P04004,10466,1
P04005,17050,1
P04006,86,0
P04007,10129,1
P04008,33703,1
P04009,29141,1
P04010,34214,1
P04011,14310,1
P04012,7584,1
P04013,37176,1
P04014,28090,1
P04015,25921,1
P04016,12221,1
P04017,6150,1
P04018,27118,1
P04019,19239,1
P04020,2003,1
P04021,22502,1
P04022,6451,1
P04023,21203,1
P04024,11430,1
P04025,145,0
P04026,85,0
P04027,134,0
P04028,17055,1
P04029,24961,1
P04030,23634,1
P04031,89,0
P04032,65,0
P04033,13534,1
P04034,10676,1
P04035,23854,1
P04036,4337,1
P04037,79,0
P04038,19078,1
P04039,19128,1
P04040,2492,1
P04041,27511,1
P04042,12614,1
P04043,35185,1
P04044,28280,1
P04045,25664,1
P04046,14014,1
P04047,6098,1
P04048,94,0
P04049,23958,1
P04050,34632,1
P04051,12798,1
P04052,11506,1
P04053,9764,1
P04054,4755,1
P04055,12197,1
P04056,38772,1
P04057,6208,1
P04058,173,0
P04059,158,0
P04060,21452,1
P04061,39731,1
P04062,23035,1
P04063,24091,1
P04064,31368,1
P04065,11248,1
P04066,4504,1
P04067,34005,1
P04068,13592,1
P04069,3719,1
P04070,5928,1
P04071,14024,1
P04072,13923,1
P04073,34038,1
P04074,92,0
P04075,13835,1
P04076,34010,1
P04077,11755,1
P04078,53,0
P04079,27422,1
P04080,8924,1
P04081,31695,1
P04082,24227,1
P04083,33041,1
P04084,190,0
P04085,17705,1
P04086,38298,1
P04087,15679,1
P04088,2999,1
P04089,4088,1
P04090,28339,1
P04091,29749,1
P04092,38888,1
P04093,102,0
P04094,32994,1
P04095,11268,1
P04096,21547,1
P04097,34664,1
P04098,30927,1
P04099,32678,1
P04100,5936,1
P04101,22620,1
P04102,47,0
P04103,5168,1
P04104,33635,1
P04105,21215,1
P04106,9597,1
P04107,39415,1
P04108,24695,1
P04109,22988,1
P04110,3849,1
P04111,36632,1
P04112,72,0
P04113,36817,1
P04114,7745,1
P04115,24425,1
P04116,17145,1
P04117,25052,1
P04118,18810,1
P04119,20077,1
P04120,19342,1
P04121,9853,1
P04122,6841,1
P04123,18739,1
P04124,4515,1
P04125,38122,1
P04126,66,0
P04127,39352,1
P04128,28198,1
P04129,92,0
P04130,22,0
P04131,29756,1
P04132,36586,1
P04133,22535,1
P04134,22783,1
P04135,14325,1
P04136,3211,1
P04137,5748,1
P04138,18048,1
P04139,39,0
P04140,178,0
P04141,31651,1
P04142,18991,1
P04143,32488,1
P04144,11582,1
P04145,21655,1
P04146,27204,1
P04147,112,0
P04148,18228,1
P04149,2748,1
P04150,18438,1
P04151,32929,1
P04152,24698,1
P04153,31118,1
P04154,20919,1
P04155,35964,1
P04156,29389,1
P04157,30865,1
P04158,29746,1
P04159,13366,1
P04160,200,0
P04161,39815,1
P04162,132,0
P04163,2181,1
P04164,15330,1
P04165,37913,1
P04166,24,0
P04167,23850,1
P04168,23208,1
P04169,155,0
P04170,33829,1
P04171,17596,1
P04172,17620,1
P04173,37572,1
P04174,27339,1
P04175,21825,1
P04176,53,0
P04177,10439,1
P04178,14935,1
P04179,38577,1
P04180,8747,1
P04181,31865,1
P04182,21801,1
P04183,28590,1
P04184,17876,1
P04185,38,0
P04186,35,0
P04187,14402,1
P04188,9696,1
P04189,33480,1
P04190,23449,1
P04191,13261,1
P04192,21734,1
P04193,38446,1
P04194,9606,1
P04195,163,0
P04196,31871,1
P04197,27518,1
P04198,25156,1
P04199,16829,1
P04200,154,0
P04201,12124,1
P04202,38366,1
P04203,5298,1
P04204,30756,1
P04205,16660,1
P04206,36549,1
P04207,3042,1
P04208,18217,1
P04209,6624,1
P04210,13656,1
P04211,16659,1
P04212,139,0
P04213,50,0
P04214,175,0
P04215,17102,1
P04216,12368,1
P04217,5417,1
P04218,17217,1
P04219,34456,1
P04220,11031,1
P04221,39385,1
P04222,22706,1
P04223,39414,1
P04224,29137,1
P04225,25812,1
P04226,8109,1
P04227,29586,1
P04228,20277,1
P04229,10429,1
P04230,12395,1
P04231,18297,1
P04232,64,0
P04233,174,0
P04234,37113,1
P04235,25104,1
P04236,182,0
P04237,30802,1
P04238,24378,1
P04239,8358,1
P04240,5558,1
P04241,12569,1
P04242,197,0
P04243,38032,1
P04244,128,0
P04245,17898,1
P04246,31449,1
P04247,154,0
P04248,9576,1
P04249,20163,1
P04250,83,0
P04251,16126,1
P04252,32370,1
P04253,125,0
P04254,46,0
P04255,57,0
P04256,20673,1
P04257,113,0
P04258,25345,1
P04259,21410,1
P04260,35764,1
P04261,38673,1
P04262,10511,1
P04263,2537,1
P04264,4890,1
P04265,4625,1
P04266,35290,1
P04267,56,0
P04268,20,0
P04269,13704,1
P04270,15170,1
P04271,35042,1
P04272,5406,1
P04273,15150,1
P04274,18807,1
P04275,31661,1
P04276,5449,1
P04277,20921,1
P04278,32930,1
P04279,22763,1
P04280,26331,1
P04281,37069,1
P04282,17751,1
P04283,33101,1
P04284,11175,1
P04285,7829,1
P04286,33023,1
P04287,32553,1
P04288,12916,1
P04289,4236,1
P04290,10201,1
P04291,29632,1
P04292,13327,1
P04293,31621,1
P04294,17083,1
P04295,35697,1
P04296,33168,1
P04297,14644,1
P04298,4041,1
P04299,14456,1
P04300,123,0
P04301,43,0
P04302,22863,1
P04303,3754,1
P04304,8774,1
P04305,8020,1
P04306,26473,1
P04307,38769,1
P04308,36114,1
P04309,22387,1
P04310,90,0
P04311,28503,1
P04312,21215,1
P04313,33013,1
P04314,196,0
P04315,155,0
P04316,11035,1
P04317,23562,1
P04318,18606,1
P04319,21213,1
P04320,27927,1
P04321,4010,1
P04322,83,0
P04323,32227,1
P04324,2681,1
P04325,37500,1
P04326,99,0
P04327,32247,1
P04328,13545,1
P04329,15211,1
P04330,187,0
P04331,34346,1
P04332,25072,1
P04333,35388,1
P04334,3644,1
P04335,15255,1
P04336,38513,1
P04337,35094,1
P04338,34889,1
P04339,39966,1
P04340,28911,1
P04341,122,0
P04342,38207,1
P04343,3999,1
P04344,152,0
P04345,26152,1
P04346,32969,1
P04347,25369,1
P04348,15941,1
P04349,39722,1
P04350,14915,1
P04351,24670,1
P04352,39454,1
P04353,23523,1
P04354,25238,1
P04355,10099,1
P04356,36582,1
P04357,39419,1
P04358,114,0
P04359,37780,1
P04360,28797,1
P04361,31847,1
P04362,30305,1
P04363,18442,1
P04364,25521,1
P04365,18540,1
P04366,6761,1
P04367,20033,1
P04368,7182,1
P04369,20102,1
P04370,13435,1
P04371,16780,1
P04372,62,0
P04373,18448,1
P04374,121,0
P04375,8100,1
P04376,18496,1
P04377,4400,1
P04378,9708,1
P04379,36498,1
P04380,18165,1
P04381,22274,1
P04382,38725,1
P04383,7816,1
P04384,31636,1
P04385,155,0
P04386,38115,1
P04387,62,0
P04388,5501,1
P04389,14634,1
P04390,29620,1
P04391,29861,1
P04392,6728,1
P04393,30170,1
P04394,20817,1
P04395,35958,1
P04396,35701,1
P04397,25151,1
P04398,24207,1
P04399,3320,1
P04400,15134,1
P04401,17883,1
P04402,12263,1
P04403,35708,1
P04404,19168,1
P04405,11713,1
P04406,154,0
P04407,37281,1
P04408,10529,1
P04409,33180,1
P04410,18950,1
P04411,8987,1
P04412,31781,1
P04413,77,0
P04414,30423,1
P04415,29478,1
P04416,26059,1
P04417,30248,1
P04418,21919,1
P04419,5148,1
P04420,36749,1
P04421,28581,1
P04422,17215,1
P04423,187,0
P04424,94,0
P04425,30616,1
P04426,38622,1
P04427,35382,1
P04428,16677,1
P04429,23207,1
P04430,15713,1
P04431,20724,1
P04432,140,0
P04433,23306,1
P04434,15842,1
P04435,59,0
P04436,36831,1
P04437,93,0
P04438,4193,1
P04439,25841,1
P04440,23255,1
P04441,32788,1
P04442,37022,1
P04443,117,0
P04444,107,0
P04445,18130,1
P04446,163,0
P04447,27698,1
P04448,4904,1
P04449,4504,1
P04450,38732,1
P04451,13744,1
P04452,17748,1
P04453,7489,1
P04454,13989,1
P04455,5359,1
P04456,19758,1
P04457,31249,1
P04458,22604,1
P04459,9416,1
P04460,31468,1
P04461,10449,1
P04462,29899,1
P04463,62,0
P04464,11073,1
P04465,17557,1
P04466,28950,1
P04467,94,0
P04468,11761,1
P04469,22235,1
P04470,27568,1
P04471,15034,1
P04472,25233,1
P04473,22113,1
P04474,158,0
P04475,35925,1
P04476,21681,1
P04477,33707,1
P04478,13285,1
P04479,27606,1
P04480,69,0
P04481,8134,1
P04482,2838,1
P04483,2097,1
P04484,38795,1
P04485,194,0
P04486,11678,1
P04487,33475,1
P04488,5158,1
P04489,39392,1
P04490,23436,1
P04491,3403,1
P04492,18280,1
P04493,23152,1
P04494,28780,1
P04495,13663,1
P04496,4025,1
P04497,183,0
P04498,14628,1
P04499,29,0
P04500,92,0
P04501,22,0
P04502,28207,1
P04503,19658,1
P04504,33580,1
P04505,8578,1
P04506,33691,1
P04507,2285,1
P04508,32979,1
P04509,144,0
P04510,13093,1
P04511,26634,1
P04512,85,0
P04513,152,0
P04514,3003,1
P04515,14085,1
P04516,34347,1
P04517,2439,1
P04518,8032,1
P04519,6278,1
P04520,27939,1
P04521,5079,1
P04522,35,0
P04523,27196,1
P04524,24933,1
P04525,33,0
P04526,122,0
P04527,26546,1
P04528,39778,1
P04529,10135,1
P04530,35111,1
P04531,24198,1
P04532,46,0
P04533,17467,1
P04534,39896,1
P04535,36081,1
P04536,17265,1
P04537,176,0
P04538,13210,1
P04539,21425,1
P04540,28046,1
P04541,36963,1
P04542,21933,1
P04543,188,0
P04544,94,0
P04545,58,0
P04546,10394,1
P04547,26182,1
P04548,16165,1
P04549,199,0
P04550,15018,1
P04551,16119,1
P04552,6200,1
P04553,7220,1
P04554,35295,1
P04555,22610,1
P04556,133,0
P04557,28006,1
P04558,157,0
P04559,18198,1
P04560,53,0
P04561,34393,1
P04562,19891,1
P04563,38962,1
P04564,16559,1
P04565,8518,1
P04566,17317,1
P04567,10601,1
P04568,26084,1
P04569,20530,1
P04570,32056,1
P04571,23708,1
P04572,25435,1
P04573,26403,1
P04574,23811,1
P04575,3619,1
P04576,18319,1
P04577,31067,1
P04578,27899,1
P04579,23996,1
P04580,39338,1
P04581,22270,1
P04582,29078,1
P04583,7080,1
P04584,39508,1
P04585,26149,1
P04586,40000,1
P04587,7086,1
P04588,17613,1
P04589,34659,1
P04590,10362,1
P04591,139,0
P04592,23577,1
P04593,4191,1
P04594,4583,1
P04595,36781,1
P04596,22758,1
P04597,8775,1
P04598,5330,1
P04599,19997,1
P04600,26754,1
P04601,184,0
P04602,24987,1
P04603,34580,1
P04604,22996,1
P04605,24189,1
P04606,25565,1
P04607,120,0
P04608,10323,1
P04609,5420,1
P04610,176,0
P04611,4460,1
P04612,15813,1
P04613,36338,1
P04614,2051,1
P04615,22209,1
P04616,10791,1
P04617,6539,1
P04618,26280,1
P04619,30661,1
P04620,8086,1
P04621,10519,1
P04622,39,0
P04623,27763,1
P04624,177,0
P04625,19612,1
P04626,25023,1
P04627,30169,1
P04628,37608,1
P04629,132,0
P04630,28588,1
P04631,136,0
P04632,39306,1
P04633,169,0
P04634,149,0
P04635,25581,1
P04636,8718,1
P04637,15190,1
P04638,29072,1
P04639,166,0
P04640,18414,1
P04641,12974,1
P04642,16529,1
P04643,23,0
P04644,34150,1
P04645,9812,1
P04646,4969,1
P04647,33903,1
P04648,4322,1
P04649,25100,1
P04650,5276,1
P04651,29877,1
P04652,37831,1
P04653,22459,1
P04654,20406,1
P04655,18160,1
P04656,187,0
P04657,31570,1
P04658,17384,1
P04659,12083,1
P04660,30807,1
P04661,9256,1
P04662,176,0
P04663,100,0
P04664,33155,1
P04665,17290,1
P04666,23082,1
P04667,39733,1
P04668,29282,1
P04669,24,0
P04670,98,0
P04671,12841,1
P04672,38645,1
P04673,33348,1
P04674,22462,1
P04675,23470,1
P04676,20123,1
P04677,18217,1
P04678,37874,1
P04679,38702,1
P04680,34806,1
P04681,18576,1
P04682,15477,1
P04683,24292,1
P04684,34673,1
P04685,17076,1
P04686,11443,1
P04687,13049,1
P04688,10002,1
P04689,20,0
P04690,33006,1
P04691,10105,1
P04692,120,0
P04693,22737,1
P04694,7181,1
P04695,7556,1
P04696,39174,1
P04697,11490,1
P04698,56,0
P04699,25622,1
P04700,9488,1
P04701,6023,1
P04702,21230,1
P04703,7930,1
P04704,35596,1
P04705,192,0
P04706,10492,1
P04707,17183,1
P04708,27245,1
P04709,35,0
P04710,179,0
P04711,4493,1
P04712,15494,1
P04713,136,0
P04714,21093,1
P04715,132,0
P04716,4915,1
P04717,34035,1
P04718,19425,1
P04719,24598,1
P04720,12363,1
P04721,24401,1
P04722,31436,1
P04723,140,0
P04724,22848,1
P04725,13271,1
P04726,37414,1
P04727,38092,1
P04728,116,0
P04729,180,0
P04730,66,0
P04731,17761,1
P04732,43,0
P04733,24745,1
P04734,4010,1
P04735,9966,1
P04736,29035,1
P04737,24892,1
P04738,105,0
P04739,2506,1
P04740,11307,1
P04741,7996,1
P04742,18399,1
P04743,16641,1
P04744,23750,1
P04745,33971,1
P04746,35,0
P04747,35031,1
P04748,6896,1
P04749,116,0
P04750,186,0
P04751,37,0
P04752,21761,1
P04753,75,0
P04754,15759,1
P04755,35271,1
P04756,6655,1
P04757,22744,1
P04758,20188,1
P04759,18376,1
P04760,15646,1
P04761,7041,1
P04762,39628,1
P04763,26230,1
P04764,24056,1
P04765,185,0
P04766,53,0
