job_id,service_time_ms,priority
M03197,5434,2
M03198,4127,2
M03199,17158,2
M03200,1177,1
M03201,6460,2
M03202,12843,2
M03203,9689,2
M03204,261,1
M03205,879,1
M03206,6290,2
M03207,1884,1
M03208,1393,1
M03209,419,1
M03210,15840,2
M03211,53,0
M03212,18435,2
M03213,80,0
M03214,796,2
M03215,8573,2
M03216,17220,2
M03217,7744,2
M03218,38,0
M03219,1753,1
M03220,10539,2
M03221,52,0
M03222,495,1
M03223,6797,2
M03224,339,1
M03225,6947,2
M03226,13675,2
M03227,397,1
M03228,574,2
M03229,17879,2
M03230,7612,2
M03231,5565,2
M03232,9025,2
M03233,1888,1
M03234,12185,2
M03235,16853,2
M03236,12954,2
M03237,1526,1
M03238,18478,2
M03239,19954,2
M03240,11556,2
M03241,13050,2
M03242,480,1
M03243,4850,2
M03244,16166,2
M03245,15560,2
M03246,11625,2
M03247,1145,1
M03248,14317,2
M03249,1814,1
M03250,22,0
M03251,12833,2
M03252,1336,1
M03253,13154,2
M03254,19474,2
M03255,10033,2
M03256,1120,1
M03257,19575,2
M03258,7838,2
M03259,9314,2
M03260,5990,2
M03261,2097,2
M03262,116,0
M03263,1048,1
M03264,3371,2
M03265,1414,2
M03266,474,1
M03267,522,1
M03268,740,1
M03269,16007,2
M03270,15190,2
M03271,1060,1
M03272,812,1
M03273,1772,1
M03274,10395,2
M03275,1461,1
M03276,1474,1
M03277,18273,2
M03278,6133,2
M03279,9600,2
M03280,19692,2
M03281,534,1
M03282,14327,2
M03283,6564,2
M03284,7539,2
M03285,4034,2
M03286,5080,2
M03287,5346,2
M03288,16120,2
M03289,5942,2
M03290,19401,2
M03291,13732,2
M03292,5239,2
M03293,8995,2
M03294,15963,2
M03295,13455,2
M03296,1667,1
M03297,4090,2
M03298,5496,2
M03299,1633,1
M03300,15905,2
M03301,1664,1
M03302,18177,2
M03303,7596,2
M03304,18065,2
M03305,8647,2
M03306,19543,2
M03307,2919,2
M03308,9946,2
M03309,15719,2
M03310,5810,2
M03311,1021,1
M03312,13176,2
M03313,1246,1
M03314,4671,2
M03315,3608,2
M03316,16587,2
M03317,22,0
M03318,15509,2
M03319,445,1
M03320,15170,2
M03321,1109,1
M03322,3285,2
M03323,1864,1
M03324,15222,2
M03325,1053,1
M03326,14962,2
M03327,107,0
M03328,1727,2
M03329,10057,2
M03330,14269,2
M03331,910,1
M03332,312,1
M03333,14410,2
M03334,830,1
M03335,11820,2
M03336,18127,2
M03337,19291,2
M03338,1119,1
M03339,4804,2
M03340,12176,2
M03341,11585,2
M03342,16913,2
M03343,1053,1
M03344,1223,1
M03345,380,1
M03346,5686,2
M03347,1118,1
M03348,336,1
M03349,1046,1
M03350,105,0
M03351,18298,2
M03352,686,1
M03353,1647,1
M03354,1249,2
M03355,305,1
M03356,38,0
M03357,19937,2
M03358,2606,2
M03359,17120,2
M03360,115,0
M03361,1067,1
M03362,16555,2
M03363,1958,1
M03364,2575,2
M03365,1503,1
M03366,406,1
M03367,1828,1
M03368,11653,2
M03369,114,0
M03370,16588,2
M03371,657,1
M03372,7426,2
M03373,10029,2
M03374,6663,2
M03375,1163,1
M03376,3402,2
M03377,9514,2
M03378,10131,2
M03379,1171,2
M03380,1496,1
M03381,7366,2
M03382,3573,2
M03383,1517,2
M03384,42,0
M03385,13104,2
M03386,1228,1
M03387,5316,2
M03388,8581,2
M03389,6714,2
M03390,8147,2
M03391,138,0
M03392,9813,2
M03393,925,1
M03394,1956,1
M03395,994,2
M03396,3538,2
M03397,1056,2
M03398,10270,2
M03399,14,0
M03400,577,1
M03401,7417,2
M03402,646,1
M03403,9649,2
M03404,1913,1
M03405,20,0
M03406,8395,2
M03407,8415,2
M03408,1131,2
M03409,5107,2
M03410,1303,1
M03411,15195,2
M03412,9826,2
M03413,3821,2
M03414,13513,2
M03415,7970,2
M03416,1466,2
M03417,18720,2
M03418,416,1
M03419,13284,2
M03420,19966,2
M03421,9710,2
M03422,280170,1
M03423,149,0
M03424,292,1
M03425,243636,1
M03426,10028,2
M03427,3578,2
M03428,4037,2
M03429,18379,2
M03430,2076,2
M03431,118,0
M03432,1549,1
M03433,12242,2
M03434,4102,2
M03435,1218,1
M03436,16863,2
M03437,15957,2
M03438,8926,2
M03439,5155,2
M03440,13499,2
M03441,1118,1
M03442,13240,2
M03443,17001,2
M03444,12603,2
M03445,11821,2
M03446,1849,1
M03447,1430,1
M03448,1898,1
M03449,12953,2
M03450,6409,2
M03451,8778,2
M03452,398,1
M03453,4351,2
M03454,1062,1
M03455,347,1
M03456,10595,2
M03457,514,1
M03458,800,1
M03459,5976,2
M03460,14210,2
M03461,4195,2
M03462,12269,2
M03463,519,1
M03464,992,1
M03465,480,1
M03466,1954,1
M03467,9303,2
M03468,1234,1
M03469,931,1
M03470,19478,2
M03471,120335,1
M03472,4782,2
M03473,11543,2
M03474,407,1
M03475,1599,1
M03476,987,1
M03477,11725,2
M03478,453,1
M03479,3681,2
M03480,85,0
M03481,18627,2
M03482,13710,2
M03483,1321,1
M03484,7126,2
M03485,283,1
M03486,11856,2
M03487,19690,2
M03488,1011,1
M03489,291943,2
M03490,14391,2
M03491,9630,2
M03492,16942,2
M03493,8016,2
M03494,12577,2
M03495,9319,2
M03496,866,2
M03497,9856,2
M03498,2125,2
M03499,9448,2
M03500,796,1
M03501,1661,1
M03502,14183,2
M03503,12322,2
M03504,1726,1
M03505,18111,2
M03506,17355,2
M03507,206,1
M03508,13607,2
M03509,5804,2
M03510,895,1
M03511,509,1
M03512,5214,2
M03513,429,1
M03514,347,1
M03515,18,0
M03516,19599,2
M03517,27,0
M03518,248106,2
M03519,10035,2
M03520,8383,2
M03521,7785,2
M03522,1853,1
M03523,13802,2
M03524,12009,2
M03525,7527,2
M03526,66,0
M03527,1477,1
M03528,9955,2
M03529,12317,2
M03530,5631,2
M03531,14977,2
M03532,2827,2
M03533,636,1
M03534,639,1
M03535,659,1
M03536,921,1
M03537,7568,2
M03538,4967,2
M03539,7406,2
M03540,1793,1
M03541,1873,1
M03542,11308,2
M03543,42,0
M03544,9694,2
M03545,8661,2
M03546,675,1
M03547,8965,2
M03548,3558,2
M03549,1704,1
M03550,14050,2
M03551,18205,2
M03552,1926,1
M03553,13283,2
M03554,77,0
M03555,1147,1
M03556,1304,1
M03557,1144,1
M03558,752,1
M03559,1633,1
M03560,1626,1
M03561,17037,2
M03562,13581,2
M03563,141,0
M03564,887,1
M03565,85,0
M03566,728,2
M03567,8894,2
M03568,4716,2
M03569,15496,2
M03570,16583,2
M03571,14763,2
M03572,18944,2
M03573,2000,1
M03574,7584,2
M03575,513,1
M03576,19744,2
M03577,4209,2
M03578,95,0
M03579,5395,2
M03580,7601,2
M03581,821,1
M03582,109,0
M03583,16812,2
M03584,1853,1
M03585,4572,2
M03586,267,1
M03587,1692,1
M03588,130,0
M03589,1391,2
M03590,11626,2
M03591,693,1
M03592,3427,2
M03593,13432,2
M03594,19902,2
M03595,11581,2
M03596,2586,2
M03597,60,0
M03598,5393,2
M03599,19953,2
M03600,1816,1
M03601,16742,2
M03602,1973,1
M03603,721,1
M03604,10138,2
M03605,16817,2
M03606,15664,2
M03607,684,2
M03608,3037,2
M03609,15694,2
M03610,650,1
M03611,2152,2
M03612,12182,2
M03613,3299,2
M03614,826,1
M03615,15260,2
M03616,12622,2
M03617,13649,2
M03618,503,1
M03619,11483,2
M03620,1297,1
M03621,9858,2
M03622,32,0
M03623,122,0
M03624,19414,2
M03625,1225,1
M03626,19803,2
M03627,1353,1
M03628,2370,2
M03629,3656,2
M03630,3502,2
M03631,18100,2
M03632,15633,2
M03633,6396,2
M03634,1471,1
M03635,6832,2
M03636,12083,2
M03637,13114,2
M03638,1443,2
M03639,95,0
M03640,16892,2
M03641,2342,2
M03642,11184,2
M03643,38,0
M03644,450,1
M03645,2330,2
M03646,1080,1
M03647,1537,1
M03648,5617,2
M03649,2814,2
M03650,1001,2
M03651,583,2
M03652,4370,2
M03653,1569,1
M03654,10546,2
M03655,465,1
M03656,384,1
M03657,3029,2
M03658,10158,2
M03659,102,0
M03660,6844,2
M03661,748,1
M03662,7422,2
M03663,708,1
M03664,17621,2
M03665,2385,2
M03666,14434,2
M03667,17,0
M03668,1630,1
M03669,960,1
M03670,82,0
M03671,1069,1
M03672,943,2
M03673,824,1
M03674,18566,2
M03675,1934,1
M03676,57,0
M03677,1630,1
M03678,445,1
M03679,10413,2
M03680,18684,2
M03681,1055,1
M03682,7326,2
M03683,12856,2
M03684,2805,2
M03685,7607,2
M03686,13517,2
M03687,11268,2
M03688,1047,2
M03689,1840,1
M03690,15055,2
M03691,100,0
M03692,17055,2
M03693,816,1
M03694,1991,1
M03695,3862,2
M03696,9280,2
M03697,590,2
M03698,1737,1
M03699,944,1
M03700,2731,2
M03701,165,1
M03702,13941,2
M03703,13001,2
M03704,10466,2
M03705,13655,2
M03706,4595,2
M03707,523,1
M03708,12648,2
M03709,1889,1
M03710,1063,1
M03711,3900,2
M03712,1002,1
M03713,14077,2
M03714,14022,2
M03715,9767,2
M03716,66,0
M03717,3939,2
M03718,6569,2
M03719,1338,1
M03720,1513,2
M03721,892,1
M03722,72,0
M03723,1809,1
M03724,150,1
M03725,12278,2
M03726,89,0
M03727,8700,2
M03728,13407,2
M03729,742,1
M03730,15498,2
M03731,13831,2
M03732,42,0
M03733,5425,2
M03734,1827,1
M03735,5421,2
M03736,1353,1
M03737,1213,1
M03738,93401,1
M03739,12687,2
M03740,13837,2
M03741,1012,1
M03742,9173,2
M03743,14217,2
M03744,227,1
M03745,1041,1
M03746,1218,1
M03747,618,1
M03748,1463,1
M03749,1259,2
M03750,526,1
M03751,155,1
M03752,14732,2
M03753,5576,2
M03754,2995,2
M03755,13653,2
M03756,15742,2
M03757,87490,2
M03758,17731,2
M03759,18583,2
M03760,663,1
M03761,19113,2
M03762,1319,1
M03763,1765,1
M03764,10131,2
M03765,302,1
M03766,19304,2
M03767,4651,2
M03768,266965,2
M03769,9435,2
M03770,1499,2
M03771,10043,2
M03772,6892,2
M03773,13905,2
M03774,13705,2
M03775,786,1
M03776,13406,2
M03777,11735,2
M03778,732,1
M03779,500,1
M03780,746,1
M03781,1990,1
M03782,11604,2
M03783,367,1
M03784,16519,2
M03785,1427,1
M03786,6592,2
M03787,3007,2
M03788,7564,2
M03789,16722,2
M03790,144279,2
M03791,15446,2
M03792,18556,2
M03793,16681,2
M03794,17405,2
M03795,15622,2
M03796,444,1
M03797,18782,2
M03798,5983,2
M03799,11354,2
M03800,4151,2
M03801,3134,2
M03802,3573,2
M03803,618,1
M03804,16839,2
M03805,6334,2
M03806,2716,2
M03807,17753,2
M03808,900,1
M03809,3635,2
M03810,920,1
M03811,3357,2
M03812,1984,1
M03813,18718,2
M03814,1576,1
M03815,1637,2
M03816,1845,1
M03817,8983,2
M03818,1738,1
M03819,12353,2
M03820,10576,2
M03821,785,1
M03822,6857,2
M03823,5905,2
M03824,10978,2
M03825,8768,2
M03826,12617,2
M03827,593,2
M03828,35,0
M03829,1519,1
M03830,17878,2
M03831,72,0
M03832,1524,1
M03833,8876,2
M03834,1043,2
M03835,1443,1
M03836,57,0
M03837,1429,1
M03838,4580,2
M03839,6002,2
M03840,4582,2
M03841,11781,2
M03842,13849,2
M03843,280,1
M03844,7106,2
M03845,138,0
M03846,12428,2
M03847,1155,1
M03848,121,0
M03849,18368,2
M03850,67,0
M03851,1298,1
M03852,16285,2
M03853,1965,1
M03854,7342,2
M03855,563,2
M03856,15474,2
M03857,1732,1
M03858,2205,2
M03859,59,0
M03860,663,1
M03861,1661,1
M03862,24,0
M03863,12578,2
M03864,2688,2
M03865,871,2
M03866,3455,2
M03867,1793,1
M03868,19885,2
M03869,1841,1
M03870,1804,2
M03871,19395,2
M03872,270,1
M03873,8899,2
M03874,2936,2
M03875,1890,1
M03876,4813,2
M03877,5059,2
M03878,1561,2
M03879,1825,1
M03880,2938,2
M03881,106,0
M03882,17568,2
M03883,1084,1
M03884,156,1
M03885,8085,2
M03886,14958,2
M03887,727,1
M03888,13843,2
M03889,1093,1
M03890,398,1
M03891,12219,2
M03892,1422,1
M03893,1794,1
M03894,1145,1
M03895,3021,2
M03896,1741,1
M03897,14721,2
M03898,1555,1
M03899,16626,2
M03900,6499,2
M03901,9734,2
M03902,17276,2
M03903,3368,2
M03904,246,1
M03905,6965,2
M03906,8200,2
M03907,355,1
M03908,1182,1
M03909,12609,2
M03910,1857,1
M03911,4400,2
M03912,79,0
M03913,1236,1
M03914,325,1
M03915,630,1
M03916,10472,2
M03917,2779,2
M03918,264,1
M03919,1448,1
M03920,18145,2
M03921,18843,2
M03922,118,0
M03923,897,1
M03924,13994,2
M03925,17868,2
M03926,699,1
M03927,5784,2
M03928,1806,1
M03929,14458,2
M03930,2658,2
M03931,1807,1
M03932,4277,2
M03933,3538,2
M03934,62,0
M03935,11696,2
M03936,3577,2
M03937,2837,2
M03938,11,0
M03939,341,1
M03940,11871,2
M03941,63,0
M03942,10603,2
M03943,4300,2
M03944,1451,1
M03945,10104,2
M03946,3965,2
M03947,2984,2
M03948,6693,2
M03949,976,1
M03950,14921,2
M03951,9429,2
M03952,1775,2
M03953,17750,2
M03954,894,1
M03955,1249,1
M03956,813,1
M03957,6111,2
M03958,1209,1
M03959,894,1
M03960,1804,1
M03961,5832,2
M03962,8384,2
M03963,1223,2
M03964,2692,2
M03965,12542,2
M03966,8971,2
M03967,1506,1
M03968,13810,2
M03969,2869,2
M03970,3580,2
M03971,938,2
M03972,1299,1
M03973,6085,2
M03974,51,0
M03975,12893,2
M03976,17642,2
M03977,13877,2
M03978,19067,2
M03979,824,1
M03980,7468,2
M03981,1150,1
M03982,33,0
M03983,427,1
M03984,13155,2
M03985,188,1
M03986,1363,1
M03987,1314,1
M03988,16632,2
M03989,6495,2
M03990,80,0
M03991,10538,2
M03992,50,0
M03993,711,1
M03994,6192,2
M03995,352,1
M03996,5484,2
M03997,96,0
M03998,13040,2
M03999,1135,1
M04000,6394,2
M04001,17825,2
M04002,100,0
M04003,817,2
M04004,903,1
M04005,3463,2
M04006,849,1
M04007,1435,1
M04008,746,1
M04009,11075,2
M04010,309,1
M04011,16504,2
M04012,17207,2
M04013,5607,2
M04014,765,1
M04015,631,1
M04016,19364,2
M04017,2623,2
M04018,16012,2
M04019,13424,2
M04020,821,1
M04021,12312,2
M04022,14229,2
M04023,3832,2
M04024,16071,2
M04025,13708,2
M04026,1104,1
M04027,67,0
M04028,187,1
M04029,4701,2
M04030,13334,2
M04031,97,0
M04032,94,0
M04033,924,1
M04034,302,1
M04035,4748,2
M04036,312,1
M04037,76,0
M04038,18746,2
M04039,26,0
M04040,397,1
M04041,8524,2
M04042,254,1
M04043,12846,2
M04044,9583,2
M04045,1471,1
M04046,1568,1
M04047,92,0
M04048,15592,2
M04049,13829,2
M04050,7312,2
M04051,7838,2
M04052,1338,1
M04053,19629,2
M04054,12999,2
M04055,5977,2
M04056,6788,2
M04057,13721,2
M04058,18,0
M04059,18463,2
M04060,5151,2
M04061,9435,2
M04062,16107,2
M04063,7075,2
M04064,18475,2
M04065,8941,2
M04066,16843,2
M04067,467,1
M04068,16725,2
M04069,18317,2
M04070,37,0
M04071,400,1
M04072,14033,2
M04073,167,1
M04074,5901,2
M04075,1577,1
M04076,3572,2
M04077,12225,2
M04078,12734,2
M04079,6226,2
M04080,1224,1
M04081,14265,2
M04082,8566,2
M04083,4248,2
M04084,10970,2
M04085,1909,1
M04086,13141,2
M04087,1515,1
M04088,787,1
M04089,2417,2
M04090,122,0
M04091,18514,2
M04092,5724,2
M04093,1873,1
M04094,4347,2
M04095,8276,2
M04096,1724,2
M04097,915,1
M04098,10304,2
M04099,9899,2
M04100,17102,2
M04101,9191,2
M04102,11137,2
M04103,19060,2
M04104,9030,2
M04105,18599,2
M04106,1992,1
M04107,16620,2
M04108,1944,1
M04109,3717,2
M04110,119,0
M04111,11549,2
M04112,1282,1
M04113,7460,2
M04114,13557,2
M04115,16076,2
M04116,18462,2
M04117,13303,2
M04118,1788,1
M04119,3181,2
M04120,1290,1
M04121,1653,1
M04122,12499,2
M04123,16285,2
M04124,9710,2
M04125,1407,1
M04126,14410,2
M04127,1782,1
M04128,11497,2
M04129,1587,1
M04130,6475,2
M04131,11372,2
M04132,572,1
M04133,935,1
M04134,11107,2
M04135,4260,2
M04136,4337,2
M04137,1731,1
M04138,94,0
M04139,11621,2
M04140,6368,2
M04141,18062,2
M04142,58,0
M04143,1898,1
M04144,1316,1
M04145,3802,2
M04146,16282,2
M04147,19813,2
M04148,1355,2
M04149,19089,2
M04150,1541,1
M04151,124,0
M04152,123,0
M04153,17101,2
M04154,1307,1
M04155,784,2
M04156,13546,2
M04157,140,0
M04158,616,1
M04159,7478,2
M04160,12544,2
M04161,4194,2
M04162,92,0
M04163,204,1
M04164,1524,1
M04165,1735,2
M04166,12662,2
M04167,454,1
M04168,18,0
M04169,8288,2
M04170,1427,1
M04171,16528,2
M04172,9157,2
M04173,701,1
M04174,711,1
M04175,4759,2
M04176,4532,2
M04177,4788,2
M04178,1506,1
M04179,55,0
M04180,5275,2
M04181,3421,2
M04182,16549,2
M04183,8779,2
M04184,6379,2
M04185,1080,1
M04186,96,0
M04187,5074,2
M04188,653,1
M04189,17624,2
M04190,6653,2
M04191,7793,2
M04192,19714,2
M04193,1965,1
M04194,9554,2
M04195,617,1
M04196,434,1
M04197,16135,2
M04198,31,0
M04199,8648,2
M04200,963,1
M04201,8615,2
M04202,1830,2
M04203,5323,2
M04204,8849,2
M04205,494,1
M04206,1044,1
M04207,17640,2
M04208,13357,2
M04209,1920,1
M04210,398,1
M04211,1200,1
M04212,1707,1
M04213,127,0
M04214,5387,2
M04215,13162,2
M04216,8448,2
M04217,13912,2
M04218,11131,2
M04219,9164,2
M04220,8077,2
M04221,2705,2
M04222,19039,2
M04223,3579,2
M04224,1837,1
M04225,52,0
M04226,1765,1
M04227,1349,1
M04228,3646,2
M04229,2809,2
M04230,868,1
M04231,118,0
M04232,18474,2
M04233,18503,2
M04234,1083,1
M04235,15198,2
M04236,3723,2
M04237,15425,2
M04238,8474,2
M04239,552,1
M04240,1585,2
M04241,12980,2
M04242,17290,2
M04243,1901,1
M04244,16508,2
M04245,4551,2
M04246,298,1
M04247,1972,1
M04248,1002,1
M04249,17818,2
M04250,1988,1
M04251,1822,2
M04252,603,1
M04253,468,1
M04254,783,1
M04255,13422,2
M04256,92,0
M04257,10232,2
M04258,13208,2
M04259,4492,2
M04260,6123,2
M04261,4748,2
M04262,10968,2
M04263,9005,2
M04264,1557,1
M04265,940,1
M04266,34,0
M04267,14937,2
M04268,782,1
M04269,15761,2
M04270,1927,1
M04271,8488,2
M04272,406,1
M04273,13679,2
M04274,5805,2
M04275,852,1
M04276,8763,2
M04277,12693,2
M04278,16229,2
M04279,607,1
M04280,996,2
M04281,1768,2
M04282,5750,2
M04283,7917,2
M04284,8274,2
M04285,1964,1
M04286,9632,2
M04287,1966,2
M04288,245,1
M04289,18927,2
M04290,3128,2
M04291,11856,2
M04292,18408,2
M04293,13004,2
M04294,2195,2
M04295,50,0
M04296,371,1
M04297,1155,2
M04298,5392,2
M04299,9773,2
M04300,8057,2
M04301,8528,2
M04302,6709,2
M04303,3997,2
M04304,1143,1
M04305,239470,1
M04306,1444,1
M04307,746,1
M04308,10090,2
M04309,861,1
M04310,5920,2
M04311,8686,2
M04312,1473,2
M04313,5815,2
M04314,19176,2
M04315,1503,2
M04316,14709,2
M04317,11651,2
M04318,1822,1
M04319,16639,2
M04320,5903,2
M04321,19,0
M04322,280,1
M04323,8012,2
M04324,12296,2
M04325,2417,2
M04326,1457,1
M04327,13267,2
M04328,933,1
M04329,6821,2
M04330,1669,1
M04331,9002,2
M04332,11431,2
M04333,6421,2
M04334,13141,2
M04335,10067,2
M04336,18701,2
M04337,18594,2
M04338,1268,2
M04339,550,1
M04340,90,0
M04341,1575,1
M04342,1355,1
M04343,11202,2
M04344,925,1
M04345,1865,1
M04346,84,0
M04347,144,0
M04348,10953,2
M04349,17018,2
M04350,1026,1
M04351,734,2
M04352,12318,2
M04353,18590,2
M04354,527,1
M04355,8496,2
M04356,12595,2
M04357,840,1
M04358,14291,2
M04359,1583,2
M04360,8322,2
M04361,17414,2
M04362,1731,1
M04363,654,1
M04364,7653,2
M04365,1571,1
M04366,116,0
M04367,127,0
M04368,88,0
M04369,8677,2
M04370,4278,2
M04371,1426,2
M04372,11563,2
M04373,9698,2
M04374,10602,2
M04375,12134,2
M04376,13488,2
M04377,1251,1
M04378,14082,2
M04379,865,1
M04380,6139,2
M04381,1596,1
M04382,524,1
M04383,55,0
M04384,59,0
M04385,11504,2
M04386,2794,2
M04387,1414,1
M04388,16282,2
M04389,16335,2
M04390,11063,2
M04391,1202,2
M04392,318,1
M04393,18721,2
M04394,59,0
M04395,1398,2
M04396,362,1
M04397,684,2
M04398,11453,2
M04399,12254,2
M04400,16917,2
M04401,19763,2
M04402,8740,2
M04403,863,1
M04404,4384,2
M04405,151,1
M04406,3892,2
M04407,16433,2
M04408,13904,2
M04409,6580,2
M04410,4274,2
M04411,2983,2
M04412,12485,2
M04413,15740,2
M04414,102,0
M04415,1561,1
M04416,1239,1
M04417,10023,2
M04418,155,1
M04419,10000,2
M04420,4540,2
M04421,13769,2
M04422,8015,2
M04423,526,2
M04424,3925,2
M04425,1334,1
M04426,817,1
M04427,14553,2
M04428,18558,2
M04429,1417,1
M04430,18924,2
M04431,118,0
M04432,8983,2
M04433,1289,1
M04434,10205,2
M04435,13348,2
M04436,144,0
M04437,8259,2
M04438,4482,2
M04439,110,0
M04440,1321,2
M04441,16466,2
M04442,5179,2
M04443,14440,2
M04444,85,0
M04445,18761,2
M04446,1998,1
M04447,4537,2
M04448,15256,2
M04449,1917,1
M04450,7884,2
M04451,565,1
M04452,1953,1
M04453,589,1
M04454,2945,2
M04455,69,0
M04456,16244,2
M04457,9054,2
M04458,5731,2
M04459,12155,2
M04460,17028,2
M04461,11684,2
M04462,13328,2
M04463,15188,2
M04464,12697,2
M04465,1528,1
M04466,11049,2
M04467,14963,2
M04468,388,1
M04469,1518,1
M04470,9591,2
M04471,19094,2
M04472,532,1
M04473,1300,1
M04474,16730,2
M04475,34,0
M04476,3972,2
M04477,571,2
M04478,13587,2
M04479,475,1
M04480,581,1
M04481,17707,2
M04482,1073,2
M04483,55,0
M04484,1925,1
M04485,1728,1
M04486,9804,2
M04487,2677,2
M04488,11820,2
M04489,15530,2
M04490,1522,1
M04491,12992,2
M04492,6581,2
M04493,2998,2
M04494,14797,2
M04495,173,1
M04496,3473,2
M04497,1182,2
M04498,19222,2
M04499,1650,1
M04500,18819,2
M04501,42,0
M04502,3895,2
M04503,19138,2
M04504,11208,2
M04505,18976,2
M04506,5379,2
M04507,4163,2
M04508,12207,2
M04509,1931,1
M04510,1350,1
M04511,676,1
M04512,1352,2
M04513,6111,2
M04514,1363,1
M04515,1967,1
M04516,15050,2
M04517,38,0
M04518,792,1
M04519,1750,1
M04520,1924,1
M04521,833,1
M04522,7289,2
M04523,3429,2
M04524,16779,2
M04525,19144,2
M04526,41,0
M04527,1300,2
M04528,15480,2
M04529,5760,2
M04530,13472,2
M04531,2445,2
M04532,15302,2
M04533,812,2
M04534,8144,2
M04535,13146,2
M04536,13273,2
M04537,7093,2
M04538,16437,2
M04539,611,1
M04540,410,1
M04541,369,1
M04542,16269,2
M04543,5184,2
M04544,124,0
M04545,27,0
M04546,92,0
M04547,5008,2
M04548,1143,1
M04549,66,0
M04550,13389,2
M04551,13022,2
M04552,19069,2
M04553,16570,2
M04554,1714,1
M04555,787,1
M04556,1502,1
M04557,90000,1
M04558,421,1
M04559,6009,2
M04560,49,0
M04561,8991,2
M04562,14248,2
M04563,88,0
M04564,14088,2
M04565,145,0
M04566,4565,2
M04567,10098,2
M04568,17272,2
M04569,9684,2
M04570,16551,2
M04571,9312,2
M04572,1242,1
M04573,620,2
M04574,8913,2
M04575,18003,2
M04576,1884,2
M04577,1285,1
M04578,14929,2
M04579,9878,2
M04580,16210,2
M04581,49,0
M04582,1765,1
M04583,10724,2
M04584,17481,2
M04585,19889,2
M04586,7878,2
M04587,132,0
M04588,10937,2
M04589,3313,2
M04590,17231,2
M04591,114,0
M04592,2002,2
M04593,219,1
M04594,19650,2
M04595,6722,2
M04596,2427,2
M04597,1065,1
M04598,41,0
M04599,1825,1
M04600,12408,2
M04601,6107,2
M04602,11770,2
M04603,61,0
M04604,54,0
M04605,1252,1
M04606,91,0
M04607,1961,1
M04608,12989,2
M04609,10214,2
M04610,7204,2
M04611,293,1
M04612,1561,1
M04613,1367,2
M04614,2598,2
M04615,1211,1
M04616,564,1
M04617,17634,2
M04618,146,0
M04619,880,1
M04620,1800,1
M04621,1374,2
M04622,19260,2
M04623,146,0
M04624,14959,2
M04625,13875,2
M04626,32,0
M04627,13239,2
M04628,1868,1
M04629,18215,2
M04630,7049,2
M04631,15908,2
M04632,16627,2
M04633,10440,2
M04634,1140,1
M04635,1349,1
M04636,1718,1
M04637,376,1
M04638,12044,2
M04639,372,1
M04640,121,0
M04641,8854,2
M04642,111,0
M04643,85,0
M04644,1780,1
M04645,12237,2
M04646,3915,2
M04647,7470,2
M04648,1484,1
M04649,855,1
M04650,12647,2
M04651,19287,2
M04652,14204,2
M04653,4543,2
M04654,88,0
M04655,18358,2
M04656,4432,2
M04657,13376,2
M04658,7462,2
M04659,12835,2
M04660,12938,2
M04661,304,1
M04662,13490,2
M04663,575,1
M04664,14830,2
M04665,4446,2
M04666,8712,2
M04667,1102,1
M04668,15527,2
M04669,18988,2
M04670,596,1
M04671,28,0
M04672,2393,2
M04673,1618,1
M04674,18272,2
M04675,102,0
M04676,7109,2
M04677,5990,2
M04678,18500,2
M04679,89,0
M04680,12374,2
M04681,391,1
M04682,13296,2
M04683,753,2
M04684,13037,2
M04685,216401,1
M04686,16234,2
M04687,19057,2
M04688,16155,2
M04689,2762,2
M04690,1752,1
M04691,12970,2
M04692,15544,2
M04693,1651,1
M04694,1141,2
M04695,3240,2
M04696,972,1
M04697,553,1
M04698,770,1
M04699,27,0
M04700,9782,2
M04701,145,0
M04702,310,1
M04703,16355,2
M04704,17187,2
M04705,16188,2
M04706,18324,2
M04707,16008,2
M04708,15598,2
M04709,1673,1
M04710,1631,1
M04711,2676,2
M04712,393,1
M04713,1762,1
M04714,2559,2
M04715,325,1
M04716,1842,1
M04717,12142,2
M04718,3499,2
M04719,6487,2
M04720,666,1
M04721,10666,2
M04722,11815,2
M04723,18021,2
M04724,1675,2
M04725,645,1
M04726,48,0
M04727,14951,2
M04728,15817,2
M04729,2204,2
M04730,1742,1
M04731,16891,2
M04732,16947,2
M04733,4787,2
M04734,927,1
M04735,5711,2
M04736,1137,1
M04737,3937,2
M04738,3722,2
M04739,122,0
M04740,1538,1
M04741,37,0
M04742,16668,2
M04743,1675,1
M04744,96,0
M04745,898,1
M04746,1599,2
M04747,19877,2
M04748,114,0
M04749,1500,2
M04750,18992,2
M04751,1788,1
M04752,11594,2
M04753,12818,2
M04754,15325,2
M04755,17976,2
M04756,4472,2
M04757,17096,2
M04758,13116,2
M04759,720,1
M04760,98,0
M04761,10660,2
M04762,10454,2
M04763,315,1
M04764,17985,2
M04765,16831,2
M04766,56,0
M04767,12095,2
M04768,1047,1
M04769,3583,2
M04770,15278,2
M04771,1674,1
M04772,746,2
M04773,16752,2
M04774,12432,2
M04775,3614,2
M04776,178,1
M04777,1858,1
M04778,1417,1
M04779,56,0
M04780,13317,2
M04781,3825,2
M04782,1769,1
M04783,1397,2
M04784,255,1
M04785,1518,1
M04786,15564,2
M04787,15297,2
M04788,12281,2
M04789,2395,2
M04790,18414,2
M04791,606,1
M04792,2365,2
